Time [yyyy.MM.dd HH:mm:ss],NH4 [gN/m3]
2024.09.22 22:00:00,2.69246442031E-07
2024.09.22 23:00:00,2.68823157512E-07
2024.09.23 00:00:00,2.68403482551E-07
2024.09.23 01:00:00,2.67705928536E-07
2024.09.23 02:00:00,2.67473978965E-07
2024.09.23 03:00:00,2.66899405688E-07
2024.09.23 04:00:00,2.66515229441E-07
2024.09.23 05:00:00,2.66171838348E-07
2024.09.23 06:00:00,2.658554763E-07
2024.09.23 07:00:00,2.6548519827E-07
2024.09.23 08:00:00,2.64575334086E-07
2024.09.23 09:00:00,2.64187093535E-07
2024.09.23 10:00:00,2.64212474121E-07
2024.09.23 11:00:00,2.64198945388E-07
2024.09.23 12:00:00,2.64240469505E-07
2024.09.23 13:00:00,2.64194909505E-07
2024.09.23 14:00:00,2.64100492586E-07
2024.09.23 15:00:00,2.638250578E-07
2024.09.23 16:00:00,2.6346626214E-07
2024.09.23 17:00:00,2.6295333555E-07
2024.09.23 18:00:00,2.62459337819E-07
2024.09.23 19:00:00,2.61718213324E-07
2024.09.23 20:00:00,2.61204263552E-07
2024.09.23 21:00:00,2.60658794105E-07
2024.09.23 22:00:00,2.5989507435E-07
2024.09.23 23:00:00,2.59560692939E-07
2024.09.24 00:00:00,2.59111573087E-07
2024.09.24 01:00:00,2.58704176304E-07
2024.09.24 02:00:00,2.58271114717E-07
2024.09.24 03:00:00,2.57823387528E-07
2024.09.24 04:00:00,2.57391377545E-07
2024.09.24 05:00:00,2.56945099864E-07
2024.09.24 06:00:00,2.5645755386E-07
2024.09.24 07:00:00,2.55891308143E-07
2024.09.24 08:00:00,2.5526327363E-07
2024.09.24 09:00:00,2.54844252368E-07
2024.09.24 10:00:00,2.54569556546E-07
2024.09.24 11:00:00,2.54271128597E-07
2024.09.24 12:00:00,2.53619191426E-07
2024.09.24 13:00:00,2.533989516E-07
2024.09.24 14:00:00,2.53166916764E-07
2024.09.24 15:00:00,2.53014235341E-07
2024.09.24 16:00:00,2.52985699944E-07
2024.09.24 17:00:00,2.52603030049E-07
2024.09.24 18:00:00,2.52344705132E-07
2024.09.24 19:00:00,2.51973801824E-07
2024.09.24 20:00:00,2.51700470244E-07
2024.09.24 21:00:00,2.51390588346E-07
2024.09.24 22:00:00,2.50970856541E-07
2024.09.24 23:00:00,2.50386108291E-07
2024.09.25 00:00:00,2.49978427291E-07
2024.09.25 01:00:00,2.49670364383E-07
2024.09.25 02:00:00,2.49306083333E-07
2024.09.25 03:00:00,2.48981677942E-07
2024.09.25 04:00:00,2.48688877491E-07
2024.09.25 05:00:00,2.48361260446E-07
2024.09.25 06:00:00,2.48049104812E-07
2024.09.25 07:00:00,2.47519125196E-07
2024.09.25 08:00:00,2.47249886343E-07
2024.09.25 09:00:00,2.46928749448E-07
2024.09.25 10:00:00,2.47013787202E-07
2024.09.25 11:00:00,2.47074609661E-07
2024.09.25 12:00:00,2.47186221713E-07
2024.09.25 13:00:00,2.47262448738E-07
2024.09.25 14:00:00,2.47278478582E-07
2024.09.25 15:00:00,2.47124518182E-07
2024.09.25 16:00:00,2.46777545954E-07
2024.09.25 17:00:00,2.46215620336E-07
2024.09.25 18:00:00,2.45567605361E-07
2024.09.25 19:00:00,2.45051779757E-07
2024.09.25 20:00:00,2.44532884608E-07
2024.09.25 21:00:00,2.44047356546E-07
2024.09.25 22:00:00,2.43592808147E-07
2024.09.25 23:00:00,2.43148321033E-07
2024.09.26 00:00:00,2.42718527943E-07
2024.09.26 01:00:00,2.42302462539E-07
2024.09.26 02:00:00,2.41892962549E-07
2024.09.26 03:00:00,2.41491051156E-07
2024.09.26 04:00:00,2.41095051479E-07
2024.09.26 05:00:00,2.40702576093E-07
2024.09.26 06:00:00,2.40314022903E-07
2024.09.26 07:00:00,2.39932177237E-07
2024.09.26 08:00:00,2.39558175963E-07
2024.09.26 09:00:00,2.39189205331E-07
2024.09.26 10:00:00,2.38837799316E-07
2024.09.26 11:00:00,2.38501115746E-07
2024.09.26 12:00:00,2.38180106749E-07
2024.09.26 13:00:00,2.37881437215E-07
2024.09.26 14:00:00,2.37614784737E-07
2024.09.26 15:00:00,2.37367643763E-07
2024.09.26 16:00:00,2.37110356238E-07
2024.09.26 17:00:00,2.36811146692E-07
2024.09.26 18:00:00,2.36457196934E-07
2024.09.26 19:00:00,2.36061183045E-07
2024.09.26 20:00:00,2.35648286662E-07
2024.09.26 21:00:00,2.35234978163E-07
2024.09.26 22:00:00,2.34815999534E-07
2024.09.26 23:00:00,2.34424703649E-07
2024.09.27 00:00:00,2.34044264857E-07
2024.09.27 01:00:00,2.33684914974E-07
2024.09.27 02:00:00,2.3332520982E-07
2024.09.27 03:00:00,2.32979573411E-07
2024.09.27 04:00:00,2.32648162068E-07
2024.09.27 05:00:00,2.32299598224E-07
2024.09.27 06:00:00,2.31942465234E-07
2024.09.27 07:00:00,2.31586199106E-07
2024.09.27 08:00:00,2.31249273952E-07
2024.09.27 09:00:00,2.3092502488E-07
2024.09.27 10:00:00,2.30554292102E-07
2024.09.27 11:00:00,2.30179693972E-07
2024.09.27 12:00:00,2.29809799634E-07
