Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.08.21 12:00:00,4.55341796624E-06
2024.08.21 13:00:00,4.53230131825E-06
2024.08.21 14:00:00,4.51717232863E-06
2024.08.21 15:00:00,4.50797597296E-06
2024.08.21 16:00:00,4.4905100367E-06
2024.08.21 17:00:00,4.47241563961E-06
2024.08.21 18:00:00,4.46490776085E-06
2024.08.21 19:00:00,4.45379964731E-06
2024.08.21 20:00:00,4.44843453806E-06
2024.08.21 21:00:00,4.44726083515E-06
2024.08.21 22:00:00,4.44734723715E-06
2024.08.21 23:00:00,4.44573015557E-06
2024.08.22 00:00:00,4.44297165814E-06
2024.08.22 01:00:00,4.43907583758E-06
2024.08.22 02:00:00,4.43503631686E-06
2024.08.22 03:00:00,4.42972032033E-06
2024.08.22 04:00:00,4.42323971583E-06
2024.08.22 05:00:00,1.12840107249E-05
2024.08.22 06:00:00,2.39831733779E-05
2024.08.22 07:00:00,3.74951923732E-05
2024.08.22 08:00:00,4.30345826317E-05
2024.08.22 09:00:00,4.55056833744E-05
2024.08.22 10:00:00,4.9583526561E-05
2024.08.22 11:00:00,4.89969934279E-05
2024.08.22 12:00:00,5.26575349795E-05
2024.08.22 13:00:00,5.37892919965E-05
2024.08.22 14:00:00,5.2538998716E-05
2024.08.22 15:00:00,5.22563968843E-05
2024.08.22 16:00:00,4.80259150208E-05
2024.08.22 17:00:00,4.46875055786E-05
2024.08.22 18:00:00,4.32739470853E-05
2024.08.22 19:00:00,4.2619627493E-05
2024.08.22 20:00:00,4.17460214521E-05
2024.08.22 21:00:00,4.10336106142E-05
2024.08.22 22:00:00,4.03376943723E-05
2024.08.22 23:00:00,3.92284164263E-05
2024.08.23 00:00:00,3.8186331949E-05
2024.08.23 01:00:00,3.7102985516E-05
2024.08.23 02:00:00,3.60636913683E-05
2024.08.23 03:00:00,3.51607850462E-05
2024.08.23 04:00:00,3.42377534253E-05
2024.08.23 05:00:00,4.01396682719E-05
2024.08.23 06:00:00,5.2512048569E-05
2024.08.23 07:00:00,6.5211483161E-05
2024.08.23 08:00:00,7.43405907997E-05
2024.08.23 09:00:00,8.00134221208E-05
2024.08.23 10:00:00,8.28154661576E-05
2024.08.23 11:00:00,8.36975159473E-05
2024.08.23 12:00:00,8.3706319856E-05
2024.08.23 13:00:00,8.35233586258E-05
2024.08.23 14:00:00,7.97524990048E-05
2024.08.23 15:00:00,7.77658715378E-05
2024.08.23 16:00:00,7.58679598221E-05
2024.08.23 17:00:00,7.31585314497E-05
