Time [yyyy.MM.dd HH:mm:ss],dTR1 [g/m3]
2024.08.26 03:00:00,5.93567449414E-07
2024.08.26 04:00:00,6.00309022047E-07
2024.08.26 05:00:00,6.06842718298E-07
2024.08.26 06:00:00,6.13074519151E-07
2024.08.26 07:00:00,6.17275759396E-07
2024.08.26 08:00:00,6.22071468115E-07
2024.08.26 09:00:00,6.29839348676E-07
2024.08.26 10:00:00,6.36849847524E-07
2024.08.26 11:00:00,6.45214925044E-07
2024.08.26 12:00:00,6.55509893477E-07
2024.08.26 13:00:00,6.64734557176E-07
2024.08.26 14:00:00,6.74031241488E-07
2024.08.26 15:00:00,6.84615429236E-07
2024.08.26 16:00:00,6.92315552442E-07
2024.08.26 17:00:00,6.967364925E-07
2024.08.26 18:00:00,7.02349439052E-07
2024.08.26 19:00:00,7.13266160801E-07
2024.08.26 20:00:00,7.2455480904E-07
2024.08.26 21:00:00,7.35013713893E-07
2024.08.26 22:00:00,7.44914188999E-07
2024.08.26 23:00:00,7.55322446366E-07
2024.08.27 00:00:00,7.65189383856E-07
2024.08.27 01:00:00,7.76256285917E-07
2024.08.27 02:00:00,7.88606882907E-07
2024.08.27 03:00:00,8.0199038166E-07
2024.08.27 04:00:00,8.15665032405E-07
2024.08.27 05:00:00,8.28699171507E-07
2024.08.27 06:00:00,8.40186203277E-07
2024.08.27 07:00:00,8.49717253004E-07
2024.08.27 08:00:00,8.57846259805E-07
2024.08.27 09:00:00,8.65736978994E-07
2024.08.27 10:00:00,8.73256396972E-07
2024.08.27 11:00:00,8.79892013472E-07
2024.08.27 12:00:00,8.94161814813E-07
2024.08.27 13:00:00,9.22903382161E-07
2024.08.27 14:00:00,9.59360818342E-07
2024.08.27 15:00:00,9.88473630059E-07
2024.08.27 16:00:00,9.98127006824E-07
2024.08.27 17:00:00,9.97494794319E-07
2024.08.27 18:00:00,9.99990447781E-07
2024.08.27 19:00:00,1.00594729702E-06
2024.08.27 20:00:00,1.00722627394E-06
2024.08.27 21:00:00,1.00911233858E-06
2024.08.27 22:00:00,1.01268949493E-06
2024.08.27 23:00:00,1.01842829281E-06
2024.08.28 00:00:00,1.02742774288E-06
2024.08.28 01:00:00,1.03822367237E-06
2024.08.28 02:00:00,1.04984519567E-06
2024.08.28 03:00:00,1.06174331904E-06
2024.08.28 04:00:00,1.07316168396E-06
2024.08.28 05:00:00,1.08388826447E-06
2024.08.28 06:00:00,1.09338554921E-06
2024.08.28 07:00:00,1.10297446554E-06
2024.08.28 08:00:00,1.11297742933E-06
2024.08.28 09:00:00,1.12378165795E-06
2024.08.28 10:00:00,1.13658768441E-06
2024.08.28 11:00:00,1.15382761123E-06
2024.08.28 12:00:00,1.18878369904E-06
2024.08.28 13:00:00,1.25410281271E-06
2024.08.28 14:00:00,1.31269621306E-06
2024.08.28 15:00:00,1.35981656513E-06
2024.08.28 16:00:00,1.37990411986E-06
2024.08.28 17:00:00,1.38220639201E-06
2024.08.28 18:00:00,1.38025575325E-06
2024.08.28 19:00:00,1.37069832817E-06
2024.08.28 20:00:00,1.36585526889E-06
2024.08.28 21:00:00,1.36357641622E-06
2024.08.28 22:00:00,1.36386370286E-06
2024.08.28 23:00:00,1.37001734402E-06
2024.08.29 00:00:00,1.37828271818E-06
2024.08.29 01:00:00,1.38378300107E-06
2024.08.29 02:00:00,1.38940151828E-06
2024.08.29 03:00:00,1.3981579059E-06
2024.08.29 04:00:00,1.40468648624E-06
2024.08.29 05:00:00,1.40798636039E-06
2024.08.29 06:00:00,1.41148632338E-06
2024.08.29 07:00:00,1.41736074966E-06
2024.08.29 08:00:00,1.42258147662E-06
2024.08.29 09:00:00,1.42786848301E-06
2024.08.29 10:00:00,1.43608986036E-06
2024.08.29 11:00:00,1.44334137531E-06
2024.08.29 12:00:00,1.44959642512E-06
2024.08.29 13:00:00,1.45384888128E-06
2024.08.29 14:00:00,1.45714670907E-06
2024.08.29 15:00:00,1.4608804122E-06
2024.08.29 16:00:00,1.46518141264E-06
2024.08.29 17:00:00,1.46954982938E-06
2024.08.29 18:00:00,1.47315950016E-06
2024.08.29 19:00:00,1.4760604472E-06
2024.08.29 20:00:00,1.47929779359E-06
2024.08.29 21:00:00,1.48370213537E-06
2024.08.29 22:00:00,1.48695414737E-06
2024.08.29 23:00:00,1.48947981415E-06
2024.08.30 00:00:00,1.49084075929E-06
2024.08.30 01:00:00,1.4910228856E-06
2024.08.30 02:00:00,1.49175957631E-06
2024.08.30 03:00:00,1.49279514972E-06
2024.08.30 04:00:00,1.49446327669E-06
2024.08.30 05:00:00,1.49693710227E-06
2024.08.30 06:00:00,1.49958702877E-06
2024.08.30 07:00:00,1.50176765601E-06
2024.08.30 08:00:00,1.50385631059E-06
2024.08.30 09:00:00,1.50642017616E-06
2024.08.30 10:00:00,1.51045060193E-06
2024.08.30 11:00:00,1.51595338593E-06
2024.08.30 12:00:00,1.52132020048E-06
2024.08.30 13:00:00,1.52692041411E-06
2024.08.30 14:00:00,1.53212477016E-06
2024.08.30 15:00:00,1.53679923187E-06
2024.08.30 16:00:00,1.54058500357E-06
2024.08.30 17:00:00,1.54243173256E-06
2024.08.30 18:00:00,1.54397821461E-06
2024.08.30 19:00:00,1.54706071953E-06
2024.08.30 20:00:00,1.55004590852E-06
2024.08.30 21:00:00,1.55192140028E-06
2024.08.30 22:00:00,1.55377165356E-06
2024.08.30 23:00:00,1.55554948833E-06
2024.08.31 00:00:00,1.557311748E-06
2024.08.31 01:00:00,1.55956649905E-06
2024.08.31 02:00:00,1.56223654812E-06
2024.08.31 03:00:00,1.56510964189E-06
2024.08.31 04:00:00,1.56778560267E-06
2024.08.31 05:00:00,1.57059002959E-06
2024.08.31 06:00:00,1.57340832629E-06
2024.08.31 07:00:00,1.57649776611E-06
2024.08.31 08:00:00,1.57960346314E-06
2024.08.31 09:00:00,1.58211071266E-06
2024.08.31 10:00:00,1.58476109391E-06
2024.08.31 11:00:00,1.5880001456E-06
2024.08.31 12:00:00,1.59367994002E-06
2024.08.31 13:00:00,1.5995681224E-06
2024.08.31 14:00:00,1.60734930432E-06
2024.08.31 15:00:00,1.61659033893E-06
2024.08.31 16:00:00,1.62456967701E-06
2024.08.31 17:00:00,1.63102481565E-06
2024.08.31 18:00:00,1.63438153322E-06
2024.08.31 19:00:00,1.6348922145E-06
2024.08.31 20:00:00,1.63473293924E-06
2024.08.31 21:00:00,1.63508570949E-06
2024.08.31 22:00:00,1.63586958024E-06
2024.08.31 23:00:00,1.63717402302E-06
2024.09.01 00:00:00,1.63891468219E-06
2024.09.01 01:00:00,1.64072366715E-06
2024.09.01 02:00:00,1.6426494085E-06
2024.09.01 03:00:00,1.64493042121E-06
2024.09.01 04:00:00,1.64749883425E-06
2024.09.01 05:00:00,1.65053495493E-06
2024.09.01 06:00:00,1.65322717294E-06
2024.09.01 07:00:00,1.65542542163E-06
2024.09.01 08:00:00,1.65784911133E-06
2024.09.01 09:00:00,1.65966503118E-06
2024.09.01 10:00:00,1.66212453223E-06
2024.09.01 11:00:00,1.66462075413E-06
2024.09.01 12:00:00,1.66768973031E-06
2024.09.01 13:00:00,1.67097039139E-06
2024.09.01 14:00:00,1.67419739228E-06
2024.09.01 15:00:00,1.67618361502E-06
2024.09.01 16:00:00,1.67798054918E-06
2024.09.01 17:00:00,1.6800541971E-06
2024.09.01 18:00:00,1.68210101492E-06
2024.09.01 19:00:00,1.68424264757E-06
2024.09.01 20:00:00,1.68652593402E-06
2024.09.01 21:00:00,1.68912470144E-06
2024.09.01 22:00:00,1.69187319443E-06
2024.09.01 23:00:00,1.69497900515E-06
2024.09.02 00:00:00,1.69874954281E-06
2024.09.02 01:00:00,1.70198120486E-06
2024.09.02 02:00:00,1.70494308804E-06
2024.09.02 03:00:00,1.70809369138E-06
2024.09.02 04:00:00,1.71282431438E-06
2024.09.02 05:00:00,1.71627914369E-06
2024.09.02 06:00:00,1.71904014223E-06
2024.09.02 07:00:00,1.72260490672E-06
2024.09.02 08:00:00,1.72684838162E-06
2024.09.02 09:00:00,1.7309590703E-06
2024.09.02 10:00:00,1.73606144926E-06
2024.09.02 11:00:00,1.74249908014E-06
2024.09.02 12:00:00,1.74875856374E-06
2024.09.02 13:00:00,1.75409320491E-06
2024.09.02 14:00:00,1.75920683887E-06
2024.09.02 15:00:00,1.76559001375E-06
2024.09.02 16:00:00,1.76935418494E-06
2024.09.02 17:00:00,1.77116999112E-06
2024.09.02 18:00:00,1.77139884272E-06
2024.09.02 19:00:00,1.77113633981E-06
2024.09.02 20:00:00,1.77177935257E-06
2024.09.02 21:00:00,1.77320237071E-06
2024.09.02 22:00:00,1.77491403974E-06
2024.09.02 23:00:00,1.77696904302E-06
2024.09.03 00:00:00,1.77955064373E-06
2024.09.03 01:00:00,1.78139976015E-06
2024.09.03 02:00:00,1.78435288944E-06
2024.09.03 03:00:00,1.78549396423E-06
2024.09.03 04:00:00,1.78738298473E-06
2024.09.03 05:00:00,1.79178334747E-06
2024.09.03 06:00:00,1.79566688985E-06
2024.09.03 07:00:00,1.79932362698E-06
2024.09.03 08:00:00,1.80250822268E-06
2024.09.03 09:00:00,1.80459517196E-06
2024.09.03 10:00:00,1.80603581157E-06
2024.09.03 11:00:00,1.80733263733E-06
2024.09.03 12:00:00,1.80903487035E-06
2024.09.03 13:00:00,1.81068890015E-06
2024.09.03 14:00:00,1.81357984275E-06
2024.09.03 15:00:00,1.8166516611E-06
2024.09.03 16:00:00,1.82030748874E-06
2024.09.03 17:00:00,1.8245824549E-06
2024.09.03 18:00:00,1.82917790426E-06
2024.09.03 19:00:00,1.83332315373E-06
2024.09.03 20:00:00,1.83659801678E-06
2024.09.03 21:00:00,1.83960310096E-06
2024.09.03 22:00:00,1.84297266514E-06
2024.09.03 23:00:00,1.84656903457E-06
2024.09.04 00:00:00,1.85037288247E-06
2024.09.04 01:00:00,1.85490557669E-06
2024.09.04 02:00:00,1.86099168786E-06
2024.09.04 03:00:00,1.86834358828E-06
2024.09.04 04:00:00,1.87602654478E-06
2024.09.04 05:00:00,1.88391720712E-06
2024.09.04 06:00:00,1.89095533187E-06
2024.09.04 07:00:00,1.89595243683E-06
2024.09.04 08:00:00,1.89907120784E-06
2024.09.04 09:00:00,1.90112439213E-06
2024.09.04 10:00:00,1.90373862097E-06
2024.09.04 11:00:00,1.90801483768E-06
2024.09.04 12:00:00,1.91504477698E-06
2024.09.04 13:00:00,1.92714151126E-06
2024.09.04 14:00:00,1.93871073861E-06
2024.09.04 15:00:00,1.94840890799E-06
2024.09.04 16:00:00,1.95517918655E-06
2024.09.04 17:00:00,1.95586767404E-06
2024.09.04 18:00:00,1.95284678739E-06
2024.09.04 19:00:00,1.95182383322E-06
2024.09.04 20:00:00,1.95265829461E-06
2024.09.04 21:00:00,1.95451275431E-06
2024.09.04 22:00:00,1.95787060875E-06
2024.09.04 23:00:00,1.96181940737E-06
2024.09.05 00:00:00,1.9656083623E-06
2024.09.05 01:00:00,1.96979749489E-06
2024.09.05 02:00:00,1.97430540538E-06
2024.09.05 03:00:00,1.97886038222E-06
2024.09.05 04:00:00,1.98330690182E-06
2024.09.05 05:00:00,1.98781026484E-06
2024.09.05 06:00:00,1.99244936994E-06
2024.09.05 07:00:00,1.99714736482E-06
2024.09.05 08:00:00,2.00166846298E-06
2024.09.05 09:00:00,2.0047086764E-06
2024.09.05 10:00:00,2.00697354558E-06
2024.09.05 11:00:00,2.00909198611E-06
2024.09.05 12:00:00,2.01149782697E-06
2024.09.05 13:00:00,2.01425268642E-06
2024.09.05 14:00:00,2.01784155252E-06
2024.09.05 15:00:00,2.02165574592E-06
2024.09.05 16:00:00,2.02431942853E-06
2024.09.05 17:00:00,2.02636215363E-06
2024.09.05 18:00:00,2.02856199394E-06
2024.09.05 19:00:00,2.03131639864E-06
2024.09.05 20:00:00,2.03457420866E-06
2024.09.05 21:00:00,2.03801778298E-06
2024.09.05 22:00:00,2.04149137062E-06
2024.09.05 23:00:00,2.04524735636E-06
2024.09.06 00:00:00,2.04928869607E-06
2024.09.06 01:00:00,2.05370065487E-06
2024.09.06 02:00:00,2.05816445487E-06
2024.09.06 03:00:00,2.06308186534E-06
2024.09.06 04:00:00,2.06811387216E-06
2024.09.06 05:00:00,2.07343123293E-06
2024.09.06 06:00:00,2.0788099846E-06
2024.09.06 07:00:00,2.08424944503E-06
2024.09.06 08:00:00,2.09003974305E-06
2024.09.06 09:00:00,2.09586960409E-06
2024.09.06 10:00:00,2.10123471334E-06
2024.09.06 11:00:00,2.10727375816E-06
2024.09.06 12:00:00,2.1133653263E-06
2024.09.06 13:00:00,2.1183593617E-06
2024.09.06 14:00:00,2.12346026274E-06
2024.09.06 15:00:00,2.12849158743E-06
2024.09.06 16:00:00,2.13779526348E-06
2024.09.06 17:00:00,2.14338251681E-06
2024.09.06 18:00:00,2.14849160329E-06
2024.09.06 19:00:00,2.1527048375E-06
2024.09.06 20:00:00,2.15611680687E-06
2024.09.06 21:00:00,2.15951763494E-06
2024.09.06 22:00:00,2.16299577005E-06
2024.09.06 23:00:00,2.16691091737E-06
2024.09.07 00:00:00,2.17070783037E-06
2024.09.07 01:00:00,2.17301999328E-06
2024.09.07 02:00:00,2.17722504203E-06
2024.09.07 03:00:00,2.1852165446E-06
2024.09.07 04:00:00,2.18623472392E-06
2024.09.07 05:00:00,2.1907617338E-06
2024.09.07 06:00:00,2.19259550249E-06
2024.09.07 07:00:00,2.19953449232E-06
2024.09.07 08:00:00,2.20626202463E-06
2024.09.07 09:00:00,2.21230357056E-06
2024.09.07 10:00:00,2.22167363972E-06
2024.09.07 11:00:00,2.22685207518E-06
2024.09.07 12:00:00,2.23192751037E-06
2024.09.07 13:00:00,2.23726738113E-06
2024.09.07 14:00:00,2.24268569582E-06
2024.09.07 15:00:00,2.24696373152E-06
2024.09.07 16:00:00,2.25383564612E-06
2024.09.07 17:00:00,2.2576784886E-06
2024.09.07 18:00:00,2.25925509767E-06
2024.09.07 19:00:00,2.26262500291E-06
2024.09.07 20:00:00,2.26662200475E-06
2024.09.07 21:00:00,2.26921201829E-06
2024.09.07 22:00:00,2.2738026928E-06
2024.09.07 23:00:00,2.27896066463E-06
2024.09.08 00:00:00,2.2835783966E-06
2024.09.08 01:00:00,2.29062061408E-06
2024.09.08 02:00:00,2.29692068388E-06
2024.09.08 03:00:00,2.29949546338E-06
2024.09.08 04:00:00,2.30272030421E-06
2024.09.08 05:00:00,2.30634850595E-06
2024.09.08 06:00:00,2.30875070883E-06
2024.09.08 07:00:00,2.31173453358E-06
2024.09.08 08:00:00,2.31471744883E-06
2024.09.08 09:00:00,2.31763851843E-06
2024.09.08 10:00:00,2.3215445708E-06
2024.09.08 11:00:00,2.3239742859E-06
2024.09.08 12:00:00,2.32644015341E-06
2024.09.08 13:00:00,2.33127639149E-06
2024.09.08 14:00:00,2.33540913541E-06
2024.09.08 15:00:00,2.33970536101E-06
2024.09.08 16:00:00,2.34105095842E-06
2024.09.08 17:00:00,2.33857076637E-06
2024.09.08 18:00:00,2.34379990616E-06
2024.09.08 19:00:00,2.34337926486E-06
2024.09.08 20:00:00,2.35150196204E-06
2024.09.08 21:00:00,2.34619506045E-06
2024.09.08 22:00:00,2.35083439293E-06
2024.09.08 23:00:00,2.35648508351E-06
2024.09.09 00:00:00,2.36566415879E-06
2024.09.09 01:00:00,2.37430322159E-06
2024.09.09 02:00:00,2.38020993493E-06
2024.09.09 03:00:00,2.38575375988E-06
2024.09.09 04:00:00,2.38444999923E-06
2024.09.09 05:00:00,2.38786901718E-06
2024.09.09 06:00:00,2.39438509197E-06
2024.09.09 07:00:00,2.40001531893E-06
2024.09.09 08:00:00,2.40542703978E-06
2024.09.09 09:00:00,2.41245993493E-06
2024.09.09 10:00:00,2.41760358222E-06
2024.09.09 11:00:00,2.42203100242E-06
2024.09.09 12:00:00,2.42617466029E-06
2024.09.09 13:00:00,2.42936039285E-06
2024.09.09 14:00:00,2.43154227064E-06
2024.09.09 15:00:00,2.43367094299E-06
2024.09.09 16:00:00,2.43623003371E-06
2024.09.09 17:00:00,2.43938643507E-06
2024.09.09 18:00:00,2.44351895162E-06
2024.09.09 19:00:00,2.44896864388E-06
2024.09.09 20:00:00,2.45594446824E-06
2024.09.09 21:00:00,2.46441777563E-06
2024.09.09 22:00:00,2.47291563937E-06
2024.09.09 23:00:00,2.48189053309E-06
2024.09.10 00:00:00,2.48991614171E-06
2024.09.10 01:00:00,2.49789013651E-06
2024.09.10 02:00:00,2.50500715993E-06
2024.09.10 03:00:00,2.51204824053E-06
2024.09.10 04:00:00,2.51819233199E-06
2024.09.10 05:00:00,2.52469203588E-06
2024.09.10 06:00:00,2.53043890552E-06
2024.09.10 07:00:00,2.53599523603E-06
2024.09.10 08:00:00,2.54077394857E-06
2024.09.10 09:00:00,2.54547489931E-06
2024.09.10 10:00:00,2.550269528E-06
2024.09.10 11:00:00,2.554196044E-06
2024.09.10 12:00:00,2.55504301094E-06
2024.09.10 13:00:00,2.56157227341E-06
2024.09.10 14:00:00,2.56771249951E-06
2024.09.10 15:00:00,2.57189412878E-06
2024.09.10 16:00:00,2.57664123637E-06
2024.09.10 17:00:00,2.58273098552E-06
2024.09.10 18:00:00,2.58960403698E-06
2024.09.10 19:00:00,2.59850344264E-06
2024.09.10 20:00:00,2.60675187747E-06
2024.09.10 21:00:00,2.61375453192E-06
2024.09.10 22:00:00,2.62046091848E-06
2024.09.10 23:00:00,2.62750222646E-06
2024.09.11 00:00:00,2.63426250058E-06
2024.09.11 01:00:00,2.64085110757E-06
2024.09.11 02:00:00,2.64763207269E-06
2024.09.11 03:00:00,2.65446578851E-06
2024.09.11 04:00:00,2.66022243522E-06
2024.09.11 05:00:00,2.66660708803E-06
2024.09.11 06:00:00,2.67291875389E-06
2024.09.11 07:00:00,2.68056692221E-06
2024.09.11 08:00:00,2.68766962108E-06
2024.09.11 09:00:00,2.69437873612E-06
2024.09.11 10:00:00,2.70054010798E-06
2024.09.11 11:00:00,2.70477198683E-06
2024.09.11 12:00:00,2.70887244369E-06
2024.09.11 13:00:00,2.71318049272E-06
2024.09.11 14:00:00,2.71824569609E-06
2024.09.11 15:00:00,2.72392753686E-06
2024.09.11 16:00:00,2.72990519079E-06
2024.09.11 17:00:00,2.7373271223E-06
2024.09.11 18:00:00,2.74571675618E-06
2024.09.11 19:00:00,2.75488241641E-06
2024.09.11 20:00:00,2.76456944448E-06
2024.09.11 21:00:00,2.7742094062E-06
2024.09.11 22:00:00,2.78384413832E-06
2024.09.11 23:00:00,2.79278970083E-06
2024.09.12 00:00:00,2.79952405435E-06
2024.09.12 01:00:00,2.80659128293E-06
2024.09.12 02:00:00,2.81365078081E-06
2024.09.12 03:00:00,2.82053747469E-06
2024.09.12 04:00:00,2.82636665361E-06
2024.09.12 05:00:00,2.83339863927E-06
2024.09.12 06:00:00,2.840397201E-06
2024.09.12 07:00:00,2.84759607894E-06
2024.09.12 08:00:00,2.85460305349E-06
2024.09.12 09:00:00,2.86118279291E-06
2024.09.12 10:00:00,2.86746535494E-06
2024.09.12 11:00:00,2.8733165891E-06
2024.09.12 12:00:00,2.87882767225E-06
2024.09.12 13:00:00,2.88423893835E-06
2024.09.12 14:00:00,2.89016611532E-06
2024.09.12 15:00:00,2.89710624202E-06
2024.09.12 16:00:00,2.90490470434E-06
2024.09.12 17:00:00,2.91305332212E-06
2024.09.12 18:00:00,2.92064873975E-06
2024.09.12 19:00:00,2.92752542919E-06
2024.09.12 20:00:00,2.93380003313E-06
2024.09.12 21:00:00,2.93986022371E-06
2024.09.12 22:00:00,2.9462769362E-06
2024.09.12 23:00:00,2.95295899377E-06
2024.09.13 00:00:00,2.95944823847E-06
2024.09.13 01:00:00,2.96566622637E-06
2024.09.13 02:00:00,2.97105293612E-06
2024.09.13 03:00:00,2.97582641906E-06
2024.09.13 04:00:00,2.98198938253E-06
2024.09.13 05:00:00,2.98752979688E-06
2024.09.13 06:00:00,2.99291218653E-06
2024.09.13 07:00:00,2.99813405036E-06
2024.09.13 08:00:00,3.00373699247E-06
2024.09.13 09:00:00,3.00969554701E-06
2024.09.13 10:00:00,3.01720274365E-06
2024.09.13 11:00:00,3.02921694129E-06
2024.09.13 12:00:00,3.04508353111E-06
2024.09.13 13:00:00,3.0609710393E-06
2024.09.13 14:00:00,3.07488949147E-06
2024.09.13 15:00:00,3.08569701701E-06
2024.09.13 16:00:00,3.09669894705E-06
2024.09.13 17:00:00,3.10410473503E-06
2024.09.13 18:00:00,3.10595214614E-06
2024.09.13 19:00:00,3.10567634187E-06
2024.09.13 20:00:00,3.10489986077E-06
2024.09.13 21:00:00,3.10408813675E-06
2024.09.13 22:00:00,3.10406471726E-06
2024.09.13 23:00:00,3.1050317375E-06
2024.09.14 00:00:00,3.10676500703E-06
2024.09.14 01:00:00,3.10943573822E-06
2024.09.14 02:00:00,3.11286044052E-06
2024.09.14 03:00:00,3.11662870445E-06
2024.09.14 04:00:00,3.12035308525E-06
2024.09.14 05:00:00,3.12384781864E-06
2024.09.14 06:00:00,3.12709835271E-06
2024.09.14 07:00:00,3.13026339427E-06
2024.09.14 08:00:00,3.13316559186E-06
2024.09.14 09:00:00,3.1353565646E-06
2024.09.14 10:00:00,3.13776672556E-06
2024.09.14 11:00:00,3.14061526296E-06
2024.09.14 12:00:00,3.14354065267E-06
2024.09.14 13:00:00,3.14705880555E-06
2024.09.14 14:00:00,3.15083502755E-06
2024.09.14 15:00:00,3.15452211908E-06
2024.09.14 16:00:00,3.15777947435E-06
2024.09.14 17:00:00,3.15979491461E-06
2024.09.14 18:00:00,3.16097816722E-06
2024.09.14 19:00:00,3.16236423714E-06
2024.09.14 20:00:00,3.16409750667E-06
2024.09.14 21:00:00,3.16614637086E-06
2024.09.14 22:00:00,3.16846467285E-06
2024.09.14 23:00:00,3.17095259561E-06
2024.09.15 00:00:00,3.17361218549E-06
2024.09.15 01:00:00,3.17692547469E-06
2024.09.15 02:00:00,3.18108391184E-06
2024.09.15 03:00:00,3.18625825457E-06
2024.09.15 04:00:00,3.19230161949E-06
2024.09.15 05:00:00,3.19868399856E-06
2024.09.15 06:00:00,3.20599383485E-06
2024.09.15 07:00:00,3.21356310451E-06
2024.09.15 08:00:00,3.21764855471E-06
2024.09.15 09:00:00,3.21932816405E-06
2024.09.15 10:00:00,3.21970696859E-06
2024.09.15 11:00:00,3.22153005072E-06
2024.09.15 12:00:00,3.2254515645E-06
2024.09.15 13:00:00,3.23073959407E-06
2024.09.15 14:00:00,3.23634480992E-06
2024.09.15 15:00:00,3.24079724123E-06
2024.09.15 16:00:00,3.24142365571E-06
2024.09.15 17:00:00,3.24178040501E-06
2024.09.15 18:00:00,3.24599614032E-06
2024.09.15 19:00:00,3.25139967572E-06
2024.09.15 20:00:00,3.2542604913E-06
2024.09.15 21:00:00,3.2550335618E-06
2024.09.15 22:00:00,3.25767587128E-06
2024.09.15 23:00:00,3.26290455632E-06
2024.09.16 00:00:00,3.26819190377E-06
2024.09.16 01:00:00,3.27403677147E-06
2024.09.16 02:00:00,3.2794737308E-06
2024.09.16 03:00:00,3.28371788783E-06
2024.09.16 04:00:00,3.28776945935E-06
2024.09.16 05:00:00,3.29249382958E-06
2024.09.16 06:00:00,3.2970135635E-06
2024.09.16 07:00:00,3.30275543092E-06
2024.09.16 08:00:00,3.30877492161E-06
2024.09.16 09:00:00,3.31425553668E-06
2024.09.16 10:00:00,3.31872820425E-06
2024.09.16 11:00:00,3.32064814756E-06
2024.09.16 12:00:00,3.3203939438E-06
2024.09.16 13:00:00,3.31955379806E-06
2024.09.16 14:00:00,3.31985302182E-06
2024.09.16 15:00:00,3.32113427248E-06
2024.09.16 16:00:00,3.32438708028E-06
2024.09.16 17:00:00,3.32819718096E-06
2024.09.16 18:00:00,3.33265825248E-06
2024.09.16 19:00:00,3.33796879204E-06
2024.09.16 20:00:00,3.34290916726E-06
2024.09.16 21:00:00,3.34974151883E-06
2024.09.16 22:00:00,3.3565574995E-06
2024.09.16 23:00:00,3.36365383191E-06
2024.09.17 00:00:00,3.3710880416E-06
2024.09.17 01:00:00,3.37881215273E-06
2024.09.17 02:00:00,3.38651898346E-06
2024.09.17 03:00:00,3.39430675922E-06
2024.09.17 04:00:00,3.40142992172E-06
2024.09.17 05:00:00,3.40872543347E-06
2024.09.17 06:00:00,3.41468444276E-06
2024.09.17 07:00:00,3.42121120411E-06
2024.09.17 08:00:00,3.42664998243E-06
2024.09.17 09:00:00,3.4297709135E-06
2024.09.17 10:00:00,3.43033570971E-06
2024.09.17 11:00:00,3.42987482327E-06
2024.09.17 12:00:00,3.42877660842E-06
2024.09.17 13:00:00,3.42790917784E-06
2024.09.17 14:00:00,3.42691350852E-06
2024.09.17 15:00:00,3.42584962709E-06
2024.09.17 16:00:00,3.42486168847E-06
2024.09.17 17:00:00,3.42390740116E-06
2024.09.17 18:00:00,3.42323369296E-06
2024.09.17 19:00:00,3.42336238646E-06
2024.09.17 20:00:00,3.4239035358E-06
2024.09.17 21:00:00,3.42517660101E-06
2024.09.17 22:00:00,3.42764110428E-06
2024.09.17 23:00:00,3.43083002008E-06
2024.09.18 00:00:00,3.43401939062E-06
2024.09.18 01:00:00,3.43708529726E-06
2024.09.18 02:00:00,3.44023737853E-06
2024.09.18 03:00:00,3.44415411746E-06
2024.09.18 04:00:00,3.44953332387E-06
2024.09.18 05:00:00,3.45695866599E-06
2024.09.18 06:00:00,3.46712886312E-06
2024.09.18 07:00:00,3.47934269485E-06
2024.09.18 08:00:00,3.49136962541E-06
2024.09.18 09:00:00,3.50088816958E-06
2024.09.18 10:00:00,3.50483969669E-06
2024.09.18 11:00:00,3.50506752511E-06
2024.09.18 12:00:00,3.50446271113E-06
2024.09.18 13:00:00,3.50385312231E-06
2024.09.18 14:00:00,3.50302411789E-06
2024.09.18 15:00:00,3.50199024979E-06
2024.09.18 16:00:00,3.50123627868E-06
2024.09.18 17:00:00,3.50165305463E-06
2024.09.18 18:00:00,3.50412915395E-06
2024.09.18 19:00:00,3.5102414131E-06
2024.09.18 20:00:00,3.52013648808E-06
2024.09.18 21:00:00,3.53275163434E-06
2024.09.18 22:00:00,3.54509916178E-06
2024.09.18 23:00:00,3.55539441443E-06
2024.09.19 00:00:00,3.56493001163E-06
2024.09.19 01:00:00,3.57221028935E-06
2024.09.19 02:00:00,3.57725548383E-06
2024.09.19 03:00:00,3.5806899632E-06
2024.09.19 04:00:00,3.58366423825E-06
2024.09.19 05:00:00,3.58657462129E-06
2024.09.19 06:00:00,3.58912802767E-06
2024.09.19 07:00:00,3.5913251395E-06
2024.09.19 08:00:00,3.59285741069E-06
2024.09.19 09:00:00,3.59289333574E-06
2024.09.19 10:00:00,3.59440832653E-06
2024.09.19 11:00:00,3.59520959137E-06
2024.09.19 12:00:00,3.59581031262E-06
2024.09.19 13:00:00,3.59654063686E-06
2024.09.19 14:00:00,3.5980060602E-06
2024.09.19 15:00:00,3.5993405163E-06
2024.09.19 16:00:00,3.60151352652E-06
2024.09.19 17:00:00,3.60557737622E-06
2024.09.19 18:00:00,3.6115761759E-06
2024.09.19 19:00:00,3.61632578461E-06
2024.09.19 20:00:00,3.61902357326E-06
2024.09.19 21:00:00,3.62104742635E-06
2024.09.19 22:00:00,3.62312675861E-06
2024.09.19 23:00:00,3.62497144124E-06
2024.09.20 00:00:00,3.62671107723E-06
2024.09.20 01:00:00,3.6283222471E-06
2024.09.20 02:00:00,3.62976197721E-06
2024.09.20 03:00:00,3.63137928616E-06
2024.09.20 04:00:00,3.63358117283E-06
2024.09.20 05:00:00,3.63627736988E-06
2024.09.20 06:00:00,3.63759932043E-06
2024.09.20 07:00:00,3.64159814126E-06
2024.09.20 08:00:00,3.64592051483E-06
2024.09.20 09:00:00,3.64952029486E-06
