Time [yyyy.MM.dd HH:mm:ss],dTR1 [g/m3]
2024.09.02 13:00:00,1.53399414557E-05
2024.09.02 14:00:00,1.53185737872E-05
2024.09.02 15:00:00,1.53076543938E-05
2024.09.02 16:00:00,1.52929369506E-05
2024.09.02 17:00:00,1.52634893311E-05
2024.09.02 18:00:00,1.52261090989E-05
2024.09.02 19:00:00,1.52073289428E-05
2024.09.02 20:00:00,1.52061311383E-05
2024.09.02 21:00:00,1.51965768964E-05
2024.09.02 22:00:00,1.51797103172E-05
2024.09.02 23:00:00,1.51616959556E-05
2024.09.03 00:00:00,1.513872121E-05
2024.09.03 01:00:00,1.50943806148E-05
2024.09.03 02:00:00,1.50612513607E-05
2024.09.03 03:00:00,1.50137766468E-05
2024.09.03 04:00:00,1.4994697267E-05
2024.09.03 05:00:00,1.50133810166E-05
2024.09.03 06:00:00,1.50130226757E-05
2024.09.03 07:00:00,1.5006792637E-05
2024.09.03 08:00:00,1.49914376379E-05
2024.09.03 09:00:00,1.49595161929E-05
2024.09.03 10:00:00,1.49201532622E-05
2024.09.03 11:00:00,1.48918988998E-05
2024.09.03 12:00:00,1.48839544636E-05
2024.09.03 13:00:00,1.48441604324E-05
2024.09.03 14:00:00,1.48279705172E-05
2024.09.03 15:00:00,1.48303488459E-05
2024.09.03 16:00:00,1.48254748638E-05
2024.09.03 17:00:00,1.48122035171E-05
2024.09.03 18:00:00,1.48058261402E-05
2024.09.03 19:00:00,1.47964383359E-05
2024.09.03 20:00:00,1.4789378838E-05
2024.09.03 21:00:00,1.47846712935E-05
2024.09.03 22:00:00,1.47729451783E-05
2024.09.03 23:00:00,1.47590408233E-05
2024.09.04 00:00:00,1.47457221829E-05
2024.09.04 01:00:00,1.47304581333E-05
2024.09.04 02:00:00,1.47145783558E-05
2024.09.04 03:00:00,1.46973770825E-05
2024.09.04 04:00:00,1.46805195982E-05
2024.09.04 05:00:00,1.46644333654E-05
2024.09.04 06:00:00,1.46474521898E-05
2024.09.04 07:00:00,1.46245583892E-05
2024.09.04 08:00:00,1.459541636E-05
2024.09.04 09:00:00,1.45631393025E-05
2024.09.04 10:00:00,1.45600261021E-05
2024.09.04 11:00:00,1.4559533156E-05
2024.09.04 12:00:00,1.45369194797E-05
2024.09.04 13:00:00,1.45229960253E-05
2024.09.04 14:00:00,1.45171734403E-05
2024.09.04 15:00:00,1.45040539792E-05
2024.09.04 16:00:00,1.44810428537E-05
2024.09.04 17:00:00,1.4455078599E-05
2024.09.04 18:00:00,1.44386922329E-05
2024.09.04 19:00:00,1.44342457133E-05
2024.09.04 20:00:00,1.44334726428E-05
2024.09.04 21:00:00,1.44249388541E-05
2024.09.04 22:00:00,1.44165987876E-05
2024.09.04 23:00:00,1.44033056131E-05
2024.09.05 00:00:00,1.43892775668E-05
2024.09.05 01:00:00,1.43723227666E-05
2024.09.05 02:00:00,1.43532060974E-05
2024.09.05 03:00:00,1.43348188431E-05
2024.09.05 04:00:00,1.43165907502E-05
2024.09.05 05:00:00,1.4297492271E-05
2024.09.05 06:00:00,1.42788885569E-05
2024.09.05 07:00:00,1.42590588439E-05
2024.09.05 08:00:00,1.42364351632E-05
2024.09.05 09:00:00,1.42022781802E-05
2024.09.05 10:00:00,1.41840564538E-05
2024.09.05 11:00:00,1.41710534081E-05
2024.09.05 12:00:00,1.41491245813E-05
2024.09.05 13:00:00,1.41232067108E-05
2024.09.05 14:00:00,1.41018763316E-05
2024.09.05 15:00:00,1.40728552651E-05
2024.09.05 16:00:00,1.40524207382E-05
2024.09.05 17:00:00,1.40386055136E-05
2024.09.05 18:00:00,1.40399279189E-05
2024.09.05 19:00:00,1.40313077281E-05
2024.09.05 20:00:00,1.40241381814E-05
2024.09.05 21:00:00,1.40195334097E-05
2024.09.05 22:00:00,1.40112642839E-05
2024.09.05 23:00:00,1.40035690492E-05
2024.09.06 00:00:00,1.39939384098E-05
2024.09.06 01:00:00,1.39772091643E-05
2024.09.06 02:00:00,1.39660451168E-05
2024.09.06 03:00:00,1.39529138323E-05
2024.09.06 04:00:00,1.39363828566E-05
2024.09.06 05:00:00,1.39272087836E-05
2024.09.06 06:00:00,1.39148123708E-05
2024.09.06 07:00:00,1.38990690175E-05
2024.09.06 08:00:00,1.38890864037E-05
2024.09.06 09:00:00,1.3876664525E-05
2024.09.06 10:00:00,1.38566001624E-05
2024.09.06 11:00:00,1.38489776873E-05
2024.09.06 12:00:00,1.38368232001E-05
2024.09.06 13:00:00,1.38225886985E-05
2024.09.06 14:00:00,1.36887347253E-05
2024.09.06 15:00:00,1.38017712743E-05
2024.09.06 16:00:00,1.23471845654E-05
2024.09.06 17:00:00,1.37106981128E-05
2024.09.06 18:00:00,1.37587921927E-05
2024.09.06 19:00:00,1.37448614623E-05
2024.09.06 20:00:00,1.37251154229E-05
2024.09.06 21:00:00,1.37206388899E-05
2024.09.06 22:00:00,1.37087636176E-05
2024.09.06 23:00:00,1.36838361868E-05
2024.09.07 00:00:00,1.36549069794E-05
2024.09.07 01:00:00,1.36002618092E-05
2024.09.07 02:00:00,1.35909613164E-05
2024.09.07 03:00:00,1.36039734571E-05
2024.09.07 04:00:00,1.35388709168E-05
2024.09.07 05:00:00,1.35437785502E-05
2024.09.07 06:00:00,1.35054642669E-05
2024.09.07 07:00:00,1.35369182317E-05
2024.09.07 08:00:00,1.35445470733E-05
2024.09.07 09:00:00,1.35415639306E-05
2024.09.07 10:00:00,1.35427990244E-05
2024.09.07 11:00:00,1.35338259497E-05
2024.09.07 12:00:00,1.35225109261E-05
2024.09.07 13:00:00,1.35105910886E-05
2024.09.07 14:00:00,1.35028039949E-05
2024.09.07 15:00:00,1.34948513733E-05
2024.09.07 16:00:00,1.34828433147E-05
2024.09.07 17:00:00,1.34615529532E-05
2024.09.07 18:00:00,1.34378778966E-05
2024.09.07 19:00:00,1.34216388687E-05
2024.09.07 20:00:00,1.34095889734E-05
2024.09.07 21:00:00,1.33959474624E-05
2024.09.07 22:00:00,1.3386655155E-05
2024.09.07 23:00:00,1.33761477628E-05
2024.09.08 00:00:00,1.33627045216E-05
2024.09.08 01:00:00,1.33516678034E-05
2024.09.08 02:00:00,1.33428629852E-05
2024.09.08 03:00:00,1.33256080517E-05
2024.09.08 04:00:00,1.33108105729E-05
2024.09.08 05:00:00,1.32858676807E-05
2024.09.08 06:00:00,1.3268820112E-05
2024.09.08 07:00:00,1.32567620312E-05
2024.09.08 08:00:00,1.32348068291E-05
2024.09.08 09:00:00,1.32098921313E-05
2024.09.08 10:00:00,1.3180841961E-05
2024.09.08 11:00:00,1.31247761601E-05
2024.09.08 12:00:00,1.30653115775E-05
2024.09.08 13:00:00,1.30584849103E-05
2024.09.08 14:00:00,1.30475218612E-05
2024.09.08 15:00:00,1.30481685119E-05
2024.09.08 16:00:00,1.3028579815E-05
2024.09.08 17:00:00,1.29658719743E-05
2024.09.08 18:00:00,1.29715699586E-05
2024.09.08 19:00:00,1.29124418891E-05
2024.09.08 20:00:00,1.29116106109E-05
2024.09.08 21:00:00,1.28165393107E-05
2024.09.08 22:00:00,1.2776931726E-05
2024.09.08 23:00:00,1.27268176584E-05
2024.09.09 00:00:00,1.27173898363E-05
2024.09.09 01:00:00,1.27198181872E-05
2024.09.09 02:00:00,1.27158264149E-05
2024.09.09 03:00:00,1.27121356854E-05
2024.09.09 04:00:00,1.26688337332E-05
2024.09.09 05:00:00,1.2658565538E-05
2024.09.09 06:00:00,1.26646427816E-05
2024.09.09 07:00:00,1.26601835291E-05
2024.09.09 08:00:00,1.26527029352E-05
2024.09.09 09:00:00,1.26496743178E-05
2024.09.09 10:00:00,1.26413860926E-05
2024.09.09 11:00:00,1.26316499518E-05
2024.09.09 12:00:00,1.26178947539E-05
2024.09.09 13:00:00,1.25996511997E-05
2024.09.09 14:00:00,1.25751457745E-05
2024.09.09 15:00:00,1.255548068E-05
2024.09.09 16:00:00,1.25377064251E-05
2024.09.09 17:00:00,1.25153028421E-05
2024.09.09 18:00:00,1.24921962197E-05
2024.09.09 19:00:00,1.24768421301E-05
2024.09.09 20:00:00,1.2467587112E-05
2024.09.09 21:00:00,1.24594034787E-05
2024.09.09 22:00:00,1.24509851958E-05
2024.09.09 23:00:00,1.24460011648E-05
2024.09.10 00:00:00,1.24392299767E-05
2024.09.10 01:00:00,1.24341631818E-05
2024.09.10 02:00:00,1.24273792608E-05
2024.09.10 03:00:00,1.24209745991E-05
2024.09.10 04:00:00,1.24102980408E-05
2024.09.10 05:00:00,1.24029229482E-05
2024.09.10 06:00:00,1.23936888485E-05
2024.09.10 07:00:00,1.23859590531E-05
2024.09.10 08:00:00,1.23758691188E-05
2024.09.10 09:00:00,1.23663839986E-05
2024.09.10 10:00:00,1.23572790471E-05
2024.09.10 11:00:00,1.23432946566E-05
2024.09.10 12:00:00,1.23154986795E-05
2024.09.10 13:00:00,1.23097688629E-05
2024.09.10 14:00:00,1.22983292385E-05
2024.09.10 15:00:00,1.22746723719E-05
2024.09.10 16:00:00,1.22522042147E-05
2024.09.10 17:00:00,1.2234388123E-05
2024.09.10 18:00:00,1.22193196148E-05
2024.09.10 19:00:00,1.22165392895E-05
2024.09.10 20:00:00,1.22133769764E-05
2024.09.10 21:00:00,1.2204961422E-05
2024.09.10 22:00:00,1.21965731523E-05
2024.09.10 23:00:00,1.21916182252E-05
2024.09.11 00:00:00,1.21851635413E-05
2024.09.11 01:00:00,1.21776492961E-05
2024.09.11 02:00:00,1.21705370475E-05
2024.09.11 03:00:00,1.21642124213E-05
2024.09.11 04:00:00,1.21504353956E-05
2024.09.11 05:00:00,1.21398270494E-05
2024.09.11 06:00:00,1.21276143545E-05
2024.09.11 07:00:00,1.21224247778E-05
2024.09.11 08:00:00,1.21138918985E-05
2024.09.11 09:00:00,1.21034572658E-05
2024.09.11 10:00:00,1.20937884276E-05
2024.09.11 11:00:00,1.20823278849E-05
2024.09.11 12:00:00,1.20743543448E-05
2024.09.11 13:00:00,1.20674039863E-05
2024.09.11 14:00:00,1.20591448649E-05
2024.09.11 15:00:00,1.20495569718E-05
2024.09.11 16:00:00,1.2039212379E-05
2024.09.11 17:00:00,1.20296635941E-05
2024.09.11 18:00:00,1.20203803817E-05
2024.09.11 19:00:00,1.2012609659E-05
2024.09.11 20:00:00,1.20058075481E-05
2024.09.11 21:00:00,1.19970472952E-05
2024.09.11 22:00:00,1.19898159028E-05
2024.09.11 23:00:00,1.19824480862E-05
2024.09.12 00:00:00,1.19675632959E-05
2024.09.12 01:00:00,1.19587775771E-05
2024.09.12 02:00:00,1.19502583402E-05
2024.09.12 03:00:00,1.19413898574E-05
2024.09.12 04:00:00,1.1926433217E-05
2024.09.12 05:00:00,1.19205733426E-05
2024.09.12 06:00:00,1.19138012451E-05
2024.09.12 07:00:00,1.19080941658E-05
2024.09.12 08:00:00,1.19006072055E-05
2024.09.12 09:00:00,1.18915995699E-05
2024.09.12 10:00:00,1.1882232684E-05
2024.09.12 11:00:00,1.18723664855E-05
2024.09.12 12:00:00,1.18642410598E-05
2024.09.12 13:00:00,1.18568568723E-05
2024.09.12 14:00:00,1.18505959108E-05
2024.09.12 15:00:00,1.18436792036E-05
2024.09.12 16:00:00,1.18360212582E-05
