Time [yyyy.MM.dd HH:mm:ss],NO3 [gN/m3]
2024.10.04 04:00:00,1.48265016833E-05
2024.10.04 05:00:00,1.48262370203E-05
2024.10.04 06:00:00,1.48247236211E-05
2024.10.04 07:00:00,1.48243452713E-05
2024.10.04 08:00:00,1.48239932969E-05
2024.10.04 09:00:00,1.48230683408E-05
2024.10.04 10:00:00,1.48236631503E-05
2024.10.04 11:00:00,1.48247690959E-05
2024.10.04 12:00:00,1.48261851791E-05
2024.10.04 13:00:00,1.4827756786E-05
2024.10.04 14:00:00,1.48269409692E-05
2024.10.04 15:00:00,1.48259614434E-05
2024.10.04 16:00:00,1.48244917E-05
2024.10.04 17:00:00,1.4820625438E-05
2024.10.04 18:00:00,1.48152157635E-05
2024.10.04 19:00:00,1.48068966155E-05
2024.10.04 20:00:00,1.47994387589E-05
2024.10.04 21:00:00,1.47941445903E-05
2024.10.04 22:00:00,1.47900254888E-05
2024.10.04 23:00:00,1.47858982018E-05
2024.10.05 00:00:00,1.47820364873E-05
2024.10.05 01:00:00,1.47784121509E-05
2024.10.05 02:00:00,1.47742657646E-05
2024.10.05 03:00:00,1.4769898371E-05
2024.10.05 04:00:00,1.47656446643E-05
2024.10.05 05:00:00,1.47615373862E-05
2024.10.05 06:00:00,1.47577547978E-05
2024.10.05 07:00:00,1.47539994941E-05
2024.10.05 08:00:00,1.47501386891E-05
2024.10.05 09:00:00,1.47462033055E-05
2024.10.05 10:00:00,1.47426972035E-05
2024.10.05 11:00:00,1.47387263496E-05
2024.10.05 12:00:00,1.47321952682E-05
2024.10.05 13:00:00,1.47261998791E-05
2024.10.05 14:00:00,1.472441636E-05
2024.10.05 15:00:00,1.4727924281E-05
2024.10.05 16:00:00,1.47344026118E-05
2024.10.05 17:00:00,1.47431446749E-05
2024.10.05 18:00:00,1.47453483805E-05
2024.10.05 19:00:00,1.47333103087E-05
2024.10.05 20:00:00,1.47082373587E-05
2024.10.05 21:00:00,1.46849079101E-05
2024.10.05 22:00:00,1.46626944115E-05
2024.10.05 23:00:00,1.46472211782E-05
2024.10.06 00:00:00,1.46422216858E-05
2024.10.06 01:00:00,1.46430093082E-05
2024.10.06 02:00:00,1.4645281226E-05
2024.10.06 03:00:00,1.46477350427E-05
2024.10.06 04:00:00,1.4649224795E-05
2024.10.06 05:00:00,1.46495103763E-05
2024.10.06 06:00:00,1.46493221109E-05
2024.10.06 07:00:00,1.46495622175E-05
2024.10.06 08:00:00,1.46508737089E-05
2024.10.06 09:00:00,1.46518977999E-05
